Año;Localidades;Proyecto;Categoria;Votos;Presupuesto;Ganador_bin
2023;Florida Este;Cuidado del medio ambiente: arbolado;Medio Ambiente;536;3375000;1
2023;Florida Este;Club Social y Deportivo Defensores de Florida;Deporte;526;10000000;1
2023;Florida Este;Club Estrella Federal;Deporte;499;10000000;1
2023;Florida Este;La Arena Escuela de Circo;Educación;468;6000000;1
2023;Florida Este;Centro de Jubilados y Amigos de la Estación Florida Mitre;Social;464;10000000;1
2023;Florida Este;Biblioteca Popular Sudestada;Cultura;453;6000000;1
2023;Florida Este;Escuela Secundaria Nº 8 (Provincial);Educación;430;10000000;0
2023;Florida Este;Conservación edilicia y mejoras eléctricas del Club Platense;Deporte;424;10000000;1
2023;Florida Este;Jardín de Infantes Nº 903 (Provincial);Educación;394;10000000;0
2023;Florida Este;Ayudá al Grupo Scout SAN PATRICIO!!!;Social;392;10000000;0
2023;Florida Este;Jardín de infantes Nº 915 (Provincial);Educación;382;10000000;0
2023;Florida Este;Escuela Secundaria Nº 7 de Florida (Provincial);Educación;333;10000000;0
2023;Florida Este;Punto Seguro;Seguridad;305;10000000;0
2023;Florida Este;Teatro de Repertorio del Norte;Cultura;300;7647500;0
2023;Florida Este;Posada Loyola de Convalecientes;Otros/Varios;297;10000000;0
2023;Florida Este;Centro Jubilados y Pensionados Florida;Social;293;10000000;0
2023;Florida Este;Rampas en esquinas;Reparaciones/Obra;281;9300000;0
2023;Florida Este;Club Villa Pearson. Parrillas;Deporte;279;10000000;0
2023;Florida Este;Semáforo Hipólito Yrigoyen y Fco. Beiro.;Movilidad;264;8000000;0
2023;Florida Este;Escuela Secundaria Nº 4 (Provincial);Educación;252;10000000;0
2023;Florida Este;Club Social y Deportivo José de San Martín;Deporte;192;10000000;0
2023;Florida Este;Relocalización semáforo vehicular Roca y Maipú;Movilidad;186;1750000;0
2023;Florida Este;Semáforo en H. Yrigoyen y Valle Grande;Movilidad;180;8000000;0
2023;Florida Este;Club Caseros;Deporte;155;10000000;0
2023;Florida Este;Aire para respirar CFI Nº1;Otros/Varios;132;10000000;0
2023;Florida Este;Rampas y señalización horizontal;Movilidad;95;3500000;0
2023;Florida Este;Reductores de velocidad;Movilidad;58;812500;0
2023;La Lucila;Fortalecimiento del Conservatorio de Música 'Juan José Castro': Adquisición de instrumentos musicales e insumos de tecnología multimedia.;Cultura;325;10000000;1
2023;La Lucila;Aulas Digitales Motivadoras en la EP N° 16 'Marcelino Ugarte' (Provincial);Cultura;256;10000000;0
2023;La Lucila;Centro Educativo 'La Escuelita' - Barrio El Ceibo - EPEBA.;Educación;240;10000000;1
2023;La Lucila;Reverdeciendo veredas;Espacio Público;237;3375000;1
2023;La Lucila;Sociedad de Fomento de La Lucila;Social;211;10000000;1
2023;La Lucila;Grupo Scout La Paz;Social;124;3500000;1
2023;La Lucila;Manos a la masa;Otros/Varios;98;600000;1
2023;La Lucila;Rampas en esquinas;Reparaciones/Obra;98;9300000;0
2023;La Lucila;Rampas y bolardos en El Ceibo;Reparaciones/Obra;95;10000000;0
2023;La Lucila;Campaña de donación de sangre;Salud;64;7000000;1
2023;La Lucila;Reductores de velocidad y demarcación de sendas peatonales;Movilidad;50;4450000;0
2023;Olivos;HOSPICE SAN CAMILO (Cuidados Paliativos);Salud;1169;10000000;1
2023;Olivos;Plantación de árboles;Medio Ambiente;689;10000000;1
2023;Olivos;Sociedad de Fomento 12 de octubre.;Social;657;10000000;1
2023;Olivos;Jardín de Infantes Nº 906 (Provincial);Educación;622;10000000;1
2023;Olivos;Escuela Primaria Nº 2 (Provincial);Educación;598;10000000;0
2023;Olivos;Centro de Jubilados y Pensionados Sarmiento.;Social;530;950000;1
2023;Olivos;Club S y C Domingo F Sarmiento;Deporte;465;10000000;1
2023;Olivos;Escuela 15 Estanislao Zeballos (Provincial);Educación;459;10000000;0
2023;Olivos;Escuela de Educación Técnica N°3 (Provincial);Educación;449;10000000;0
2023;Olivos;CIRES NORTE;Salud;404;10000000;1
2023;Olivos;Rampas en esquinas;Reparaciones/Obra;340;10000000;0
2023;Olivos;Escuela Especial Nº 502 (Provincial);Educación;307;7000000;0
2023;Olivos;Aires acondicionados para el CC El Faro;Otros/Varios;295;9000000;0
2023;Olivos;Grupo Scout San Pedro y San Pablo;Social;291;6000000;0
2023;Olivos;Grupo Scout H. Bouchard;Social;277;10000000;0
2023;Olivos;APIAD Centro de Día con Hogar;Social;276;3200000;1
2023;Olivos;Cestos de residuos;Medio Ambiente;265;9375000;0
2023;Olivos;La Escuelita EPEBA;Educación;264;10000000;0
2023;Olivos;Punto seguro;Seguridad;247;10000000;0
2023;Olivos;Tribuna del Estadio Defensores de Olivos;Deporte;215;10000000;0
2023;Olivos;Anexo deportivo Club 25 de Mayo;Deporte;178;10000000;0
2023;Olivos;Sociedad Alemana de Gimnasia;Social;168;10000000;0
2023;Olivos;Escuela Primaria Nº 31 (Provincial);Educación;164;10000000;0
2023;Olivos;Remodelación entrepisos Scouts Navales de Olivos;Reparaciones/Obra;138;10000000;0
2023;Olivos;Club CAOSA;Deporte;138;10000000;0
2023;Olivos;Punto seguro;Seguridad;132;10000000;0
2023;Olivos;Semáforo para peatones;Movilidad;132;3850000;0
2023;Olivos;Centro Histórico de Vicente López;Otros/Varios;127;2800000;0
2023;Olivos;Punto Seguro;Seguridad;122;10000000;0
2023;Olivos;Punto Seguro;Seguridad;113;10000000;0
2023;Olivos;Reductores de velocidad;Movilidad;75;812500;1
2023;Vicente López;Escuela Secundaria N°6 (Provincial);Educación;854;10000000;1
2023;Vicente López;Club Vilo;Deporte;800;10000000;1
2023;Vicente López;Instituto Superior de Formación Docente Nº 39 (Provincial);Educación;791;10000000;0
2023;Vicente López;Más rampas para personas con movilidad reducida en mi barrio;Reparaciones/Obra;605;9300000;1
2023;Vicente López;Revive Club Banco Ciudad;Deporte;592;10000000;1
2023;Vicente López;Centro Asturiano de Buenos Aires;Salud;433;10000000;1
2023;Vicente López;Club Círculo Trovador;Deporte;424;10000000;0
2023;Vicente López;Talleres para docentes;Cultura;417;1600000;1
2023;Vicente López;Grupo Scout San Gabriel;Social;389;8000000;0
2023;Vicente López;Club de Pesca, Caza y Náutica Belgrano.;Deporte;327;10000000;0
2023;Vicente López;Semáforo en Gaspar Campos e Yrigoyen;Movilidad;240;9500000;0
2023;Vicente López;Programa de educación y herramientas digitales para jóvenes (Rotary Club VL);Educación;230;8750000;0
2023;Vicente López;Reductores de velocidad;Movilidad;134;812500;1
2024;Villa Martelli;8. Círculo de Ajedrez de Villa Martelli;Cultura;2085;30000000;1
2024;Villa Martelli;7. Escuela Primaria N° 11 (Provincial);Educación;597;16500000;1
2024;Villa Martelli;11. Parroquia Virgen de Las Gracias;Social;586;30000000;1
2024;Villa Martelli;14. Grupo Scout Virgen de las Gracias;Social;579;6500000;1
2024;Villa Martelli;5. Sociedad de Fomento Gaynor;Social;555;30000000;1
2024;Villa Martelli;10. Sociedad de Fomento Padilla;Social;317;30000000;0
2024;Villa Martelli;13. Centro Comercial Villa Martelli;Cultura;289;30000000;0
2024;Villa Martelli;9. Centro de Jubilados Feliz Reencuentro;Social;262;750000;1
2024;Villa Martelli;12. Club Atlético La Escuelita;Educación;258;30000000;0
2024;Villa Martelli;2. Asociación Camino;Social;247;15000000;0
2024;Villa Martelli;15. Reponer Refugio en Parada de Colectivos;Movilidad;229;3250000;1
2024;Villa Martelli;1. La ecología comienza por casa;Medio Ambiente;106;2800000;1
2024;Villa Martelli;4. Entidades de Bien Público de Villa Martelli;Cultura;100;800000;1
2024;Villa Martelli;3. Asociación Civil Federico Chopin.;Social;52;1000000;0
2024;Villa Martelli;6. Cestos papeleros;Medio Ambiente;46;3900000;0
2024;Florida Oeste;15. Sociedad de Fomento Florida Sud;Social;1094;30000000;1
2024;Florida Oeste;9. Florida Club;Deporte;966;30000000;1
2024;Florida Oeste;21. Club Atlético Colegiales;Deporte;854;30000000;1
2024;Florida Oeste;7. Jardín Conejín;Educación;408;11000000;1
2024;Florida Oeste;1. Jardín Comunitario Las Hormiguitas;Educación;338;6000000;1
2024;Florida Oeste;12. Escuela Primaria Nº 17 (Provincial);Educación;316;10500000;1
2024;Florida Oeste;24. Grupo Scout Santa María Magdalena;Social;261;4000000;0
2024;Florida Oeste;14. Sociedad de Fomento 9 de Julio;Social;252;30000000;0
2024;Florida Oeste;11. Unión Vecinal Amigos de Florida Oeste (UVAFO);Social;241;30000000;0
2024;Florida Oeste;6. Jardín de Infantes N° 908 (Provincial);Educación;223;1500000;1
2024;Florida Oeste;17. Semáforo completo;Movilidad;208;16800000;0
2024;Florida Oeste;4. Jardín de Infantes Provincial N° 912 (Provincial);Educación;199;4000000;0
2024;Florida Oeste;2. Centro de Jubilados y Pensionados Santa Rosa;Social;172;21000000;0
2024;Florida Oeste;16. Rampas en esquinas;Reparaciones/Obra;147;30000000;0
2024;Florida Oeste;23. Alimentación Saludable en Escuelas;Salud;147;2000000;1
2024;Florida Oeste;20. Semáforos peatonales;Movilidad;139;28200000;0
2024;Florida Oeste;13. Escuela Secundaria N° 9 (Provincial);Educación;129;12000000;0
2024;Florida Oeste;26. Escuela Secundaria N° 12 (Provincial);Educación;125;19200000;0
2024;Florida Oeste;10. Centro de Jubilados Amor y Amistad;Social;120;30000000;0
2024;Florida Oeste;18. Escuela Primaria Nº 5 (Provincial);Educación;109;3000000;0
2024;Florida Oeste;8. Semáforo completo;Movilidad;102;11600000;0
2024;Florida Oeste;3. Centro de Jubilados Juntos con Amor;Social;92;4000000;0
2024;Florida Oeste;19. Punto Seguro;Seguridad;85;30000000;0
2024;Florida Oeste;5. Centro de Jubilados Un Rincón de Amigos;Social;69;3000000;0
2024;Florida Oeste;25. Asociación Civil Emprender;Social;68;30000000;0
2024;Florida Oeste;22. Refugio en Parada de Colectivos;Movilidad;53;3250000;0
2024;Munro;11. Club Unión de Munro;Deporte;1024;30000000;1
2024;Munro;6. Club de la Tercera Edad Manuel Belgrano;Deporte;810;23400000;1
2024;Munro;18. Federación Convivir;Otros/Varios;799;30000000;1
2024;Munro;12. Agrupación de Jubilados Rivadavia;Social;559;16000000;1
2024;Munro;19. Escuela María Auxiliadora;Educación;557;18000000;1
2024;Munro;5. Jardín de Infantes Nº 910 (Provincial);Educación;554;6000000;1
2024;Munro;7. Escuela Técnica N° 2 (Provincial);Educación;521;20000000;1
2024;Munro;14. Sociedad de Fomento Grossville;Social;497;30000000;0
2024;Munro;3. Sociedad de Fomento y Social Munro;Social;456;30000000;0
2024;Munro;1. Asociación Vecinal y de Fomento de Munro;Social;448;30000000;0
2024;Munro;8. Grupo Scout San Ignacio de Loyola;Social;398;8000000;0
2024;Munro;22. Capilla Virgen de los Pobres;Social;385;12000000;0
2024;Munro;23. Escuela Especial N° 503 (Provincial);Educación;378;20000000;0
2024;Munro;4. Club Industrial de Munro;Deporte;291;30000000;0
2024;Munro;9. Alimentación Saludable en Escuelas;Salud;289;2000000;0
2024;Munro;10. Asociación Civil Peldaños;Social;271;30000000;0
2024;Munro;15. Escuela Primaria N° 32 (Provincial);Educación;243;7000000;0
2024;Munro;13. Centro de Jubilados y Pensionados Renacer;Social;220;8000000;0
2024;Munro;16. Semáforo Peatonal;Movilidad;192;4500000;0
2024;Munro;21. Jardín de Infantes Nº 914 (Provincial);Educación;174;15000000;0
2024;Munro;17. Centro de Jubilados Gracias a la Vida;Social;134;1610000;0
2024;Munro;2. Punto Seguro;Seguridad;119;30000000;0
2024;Munro;24. Talleres de Radio;Cultura;102;3600000;0
2024;Munro;20. Biblioteca Salvador Bel;Cultura;95;3000000;0
2024;Carapachay;7. Bomberos Voluntarios de Vicente López;Seguridad;1281;30000000;1
2024;Carapachay;10. Jardín de Infantes Nº 916 (Provincial);Educación;373;4100000;1
2024;Carapachay;5. Semáforo completo;Movilidad;365;16380000;1
2024;Carapachay;3. Fundación El Pobre De Asís - Hogar de hombres;Social;358;30000000;1
2024;Carapachay;6. Escuela Secundaria Nº 3 (Provincial);Educación;356;30000000;0
2024;Carapachay;8. Centro de Jubilados y Pensionados Carapachay;Social;281;20000000;1
2024;Carapachay;11. Alimentación Saludable en Escuelas;Salud;210;1500000;0
2024;Carapachay;4. Cartelería de la antigua Estación Carapachay;Cultura;187;20000000;0
2024;Carapachay;1. Centro de Jubilados Luna de Otoño;Social;178;2700000;0
2024;Carapachay;2. Junta Vecinal Manuel Belgrano;Otros/Varios;132;30000000;0
2024;Carapachay;9. Centro de Jubilados y Pensionados Unión Fraternal;Social;63;8600000;0
2024;Villa Adelina;3. Club SUVA (Sociedades Unidas de Villa Adelina);Deporte;995;30000000;1
2024;Villa Adelina;1. Escuela de Educación Técnica Nº 1 (Provincial);Educación;712;30000000;1
2024;Villa Adelina;6. Centro de Jubilados Bernardo Ader;Social;322;30000000;1
2024;Villa Adelina;5. Club Unión Vecinal Villa Adelina (UVVA);Deporte;233;30000000;0
2024;Villa Adelina;2. Alimentación Saludable en Escuelas;Salud;174;1500000;1
2024;Villa Adelina;4. Club de Leones de Villa Adelina;Deporte;105;11000000;0
2024;Florida Este;3. APOVILO (Asociación Pacientes Oncológicos de Vicente López);Salud;1308;12000000;1
2024;Florida Este;21. Club Caseros;Deporte;632;30000000;1
2024;Florida Este;10. Escuela Primaria N° 12 (Provincial);Educación;554;30000000;1
2024;Florida Este;24. Voluntariado Damas Rosadas de Vicente López;Social;431;2600000;1
2024;Florida Este;2. Biblioteca Popular Sudestada;Cultura;383;9000000;1
2024;Florida Este;15. Club Social y Deportivo Defensores de Florida;Deporte;382;30000000;1
2024;Florida Este;14. Teatro de Repertorio del Norte;Cultura;379;14000000;1
2024;Florida Este;8. Escuela Primaria Nº 3 (Provincial);Educación;349;30000000;0
2024;Florida Este;26. Grupo Scout San Patricio / Florida Este;Social;317;30000000;0
2024;Florida Este;6. Sociedad de Fomento Aristóbulo del Valle;Social;315;30000000;0
2024;Florida Este;4. Rampas en esquinas;Reparaciones/Obra;313;30000000;0
2024;Florida Este;1. Escuela Secundaria Nº 4 (Provincial);Educación;312;30000000;0
2024;Florida Este;17. Centro de Jubilados y Pensionados Florida;Social;302;11500000;1
2024;Florida Este;19. Cestos de residuos pequeños;Medio Ambiente;299;20000000;0
2024;Florida Este;23. Club Villa Pearson;Deporte;294;30000000;0
2024;Florida Este;13. Jardín de Infantes N° 911 (Provincial);Educación;241;12000000;0
2024;Florida Este;12. Centro de Jubilados Volver a Empezar;Social;237;12000000;0
2024;Florida Este;22. Centro de Jubilados y Amigos de la Estación Florida Mitre;Social;214;9000000;0
2024;Florida Este;27. Jardín de Infantes Nº 915 (Provincial);Educación;210;11000000;0
2024;Florida Este;25. Posada Loyola de Convalecientes;Otros/Varios;205;30000000;0
2024;Florida Este;20. Jardín de Infantes N° 903 (Provincial);Educación;201;15000000;0
2024;Florida Este;5. Semáforo completo;Movilidad;191;11641000;0
2024;Florida Este;9. Semáforo completo;Movilidad;185;11641000;0
2024;Florida Este;11. Jardín de Infantes Nº 902 (Provincial);Educación;151;1535000;1
2024;Florida Este;18. Plaza Remedios de Escalada;Espacio Público;128;30000000;0
2024;Florida Este;16. Asociación Seguir Creciendo Hogar y Taller;Social;113;5700000;0
2024;Florida Este;7. Los Guardianes De La Tierra - Teatro Ecológico Musical;Cultura;91;2700000;1
2024;Florida Este;28. Reductores de Velocidad;Movilidad;43;1300000;0
2024;La Lucila;7. Bomberos Voluntarios de Vicente López;Seguridad;914;30000000;1
2024;La Lucila;6. Conservatorio de Música 'Juan José Castro' (Provincial);Cultura;564;30000000;1
2024;La Lucila;"5. ""La Escuelita"" Centro Educativo Complementario. Barrio El Ceibo";Educación;270;30000000;1
2024;La Lucila;1. Grupo Scout Nuestra Señora de La Paz;Social;155;9000000;1
2024;La Lucila;8. Semáforo completo;Movilidad;107;23450000;0
2024;La Lucila;2. La ecología comienza por casa;Medio Ambiente;80;1800000;1
2024;La Lucila;3. Reductores de velocidad;Movilidad;45;1300000;0
2024;La Lucila;4. Reductores de Velocidad;Movilidad;24;1300000;0
2024;Olivos;"4. Biblioteca Popular de Olivos ""Vicente López y Planes""";Cultura;755;30000000;1
2024;Olivos;8. Club Defensores de Olivos;Deporte;689;30000000;1
2024;Olivos;2. Rampas en esquinas;Reparaciones/Obra;674;30000000;1
2024;Olivos;23. Hospice San Camilo para la comunidad;Salud;651;30000000;1
2024;Olivos;13. Escuela de Educación Técnica Nº 3 (Provincial);Educación;630;30000000;0
2024;Olivos;21. Club Cires Norte;Salud;618;30000000;0
2024;Olivos;9. Escuela Primaria N° 2 (Provincial);Educación;556;22000000;1
2024;Olivos;1. Centro Cultural El Faro;Cultura;446;5200000;0
2024;Olivos;27. Alimentación Saludable en Escuelas;Salud;434;2000000;1
2024;Olivos;11. Escuela Especial Nº 502 (Provincial);Educación;426;2000000;0
2024;Olivos;12. Club de Pescadores de Olivos;Deporte;419;30000000;0
2024;Olivos;16. Club Social y Deportivo Unión de Olivos;Deporte;409;30000000;0
2024;Olivos;24. APIAD - Hogar con Centro de Día;Social;391;6975000;0
2024;Olivos;5. Cestos de basura;Medio Ambiente;376;21000000;0
2024;Olivos;7. La Escuelita. EPEBA.;Educación;359;30000000;0
2024;Olivos;3. Jardín de Infantes Nº 906 (Provincial);Educación;326;1100000;0
2024;Olivos;18. Centro de Jubilados Nueva Era;Social;316;1500000;0
2024;Olivos;14. Jardín de Infantes Nº 913 (Provincial);Educación;305;1935000;0
2024;Olivos;22. Centro Comunitario Virgen de Lourdes - Barrio Malaver Villate;Social;298;30000000;0
2024;Olivos;19. Grupo Scout San Pedro y San Pablo;Social;279;3800000;0
2024;Olivos;26. Semáforo completo;Movilidad;260;17300000;0
2024;Olivos;10. Grupo Scout Hipólito Bouchard;Social;249;10000000;0
2024;Olivos;17. Centro de Jubilados y Pensionados Sarmiento;Social;237;650000;0
2024;Olivos;6. Club 25 de Mayo de Olivos;Deporte;228;30000000;0
2024;Olivos;25. Escuela de Educación Artística N° 1 (Provincial);Educación;204;30000000;0
2024;Olivos;20. Centro de Investigaciones Históricas de Vicente López;Otros/Varios;180;5000000;0
2024;Olivos;15. Club CAOSA;Deporte;83;30000000;0
2024;Vicente López;7. Club Círculo Trovador;Deporte;759;30000000;1
2024;Vicente López;8. Instituto Superior de Formación Docente Nº 39 “Jean Piaget” (Provincial);Educación;592;7600000;1
2024;Vicente López;1. Cestos de Basura;Medio Ambiente;581;30000000;1
2024;Vicente López;"15. Centro de Jubilados y Pensionados ""Los del VILO""";Social;567;3100000;1
2024;Vicente López;5. Parque de Calistenia del Paseo Costero;Deporte;566;30000000;1
2024;Vicente López;9. Club Banco Ciudad;Deporte;429;30000000;0
2024;Vicente López;10. Escuela Secundaria Nº 6 (Provincial);Educación;429;7600000;1
2024;Vicente López;14. Grupo Scout San Gabriel;Social;409;30000000;0
2024;Vicente López;6. Jardín de Infantes N° 901 (Provincial);Educación;408;290000;1
2024;Vicente López;11. Rampas en esquinas;Reparaciones/Obra;403;30000000;0
2024;Vicente López;12. Fundación Aylén. Prevención de consumos problemáticos y conductas adictivas dirigido a jóvenes.;Social;384;5000000;1
2024;Vicente López;13. Alimentación Saludable en Escuelas;Salud;342;1500000;1
2024;Vicente López;2. Club de Caza, Pesca y Náutica Belgrano;Deporte;287;30000000;0
2024;Vicente López;3. Punto Seguro;Seguridad;251;30000000;0
2024;Vicente López;4. Club Corcubión;Deporte;208;30000000;0
2025;Carapachay;9. Unión Vecinal 25 de Mayo;Social;753;30000000;1
2025;Carapachay;1. Escuela Primaria 18 (provincial);Educación;712;7650000;1
2025;Carapachay;2. Sociedad de Fomento Drysdale;Social;610;30000000;1
2025;Carapachay;7. Escuela Secundaria 3 (provincial);Educación;459;14650000;1
2025;Carapachay;13. Centro de Jubilados y Pensionados Carapachay;Social;362;2680000;1
2025;Carapachay;5. Semáforo de giro;Movilidad;336;5136000;1
2025;Carapachay;8. Centro de Jubilados Luna de Otoño;Social;322;15000000;0
2025;Carapachay;4. Techo parada de colectivo línea 252;Movilidad;175;7800000;1
2025;Carapachay;3. Alimentación Saludable;Salud;158;2300000;1
2025;Carapachay;6. Reinstalación de los antiguos carteles de la Estación Carapachay;Cultura;144;10000000;0
2025;Carapachay;12. Junta Vecinal Manuel Belgrano;Otros/Varios;105;5000000;0
2025;Carapachay;10. Biblioteca Arturo E. García;Cultura;100;2450000;0
2025;Carapachay;11. Reductores de velocidad;Movilidad;54;1200000;0
2025;Florida Este;10. Club Social y Deportivo Estrella Federal;Deporte;631;30000000;1
2025;Florida Este;11. Cruz Roja Vicente López;Salud;624;30000000;1
2025;Florida Este;4. APOVILO;Salud;612;30000000;1
2025;Florida Este;5. Sociedad de Fomento Aristóbulo Del Valle;Social;583;30000000;1
2025;Florida Este;3. Escuela Secundaria N° 8 (provincial);Educación;574;9400000;1
2025;Florida Este;14. Centro de Jubilados Amigos de la Estación Florida Mitre;Social;552;30000000;0
2025;Florida Este;7. Escuela Primaria Nº 3 (provincial);Educación;488;16750000;0
2025;Florida Este;20. Grupo Scout San Patricio;Social;450;30000000;0
2025;Florida Este;19. Biblioteca Popular Sudestada.;Cultura;446;12000000;1
2025;Florida Este;18. Club Villa Pearson;Deporte;343;30000000;0
2025;Florida Este;2. Semáforo completo;Movilidad;333;10536000;0
2025;Florida Este;6. La Arena - Escuela de Circo;Educación;307;7800000;0
2025;Florida Este;17. Club de Tenis Florida;Deporte;278;30000000;0
2025;Florida Este;21. Puesta en valor pasos peatonales y mejorar iluminación;Seguridad;259;30000000;0
2025;Florida Este;9. Comunidad Guía N°307- Rosa de los Vientos.;Otros/Varios;227;12000000;0
2025;Florida Este;16. Lazos solidarios entre psicomotricidad y educación;Educación;162;3500000;0
2025;Florida Este;8. Centro de Formación Integral N°1 (provincial);Educación;150;8300000;0
2025;Florida Este;15. Alimentación Saludable;Salud;141;3300000;0
2025;Florida Este;1. Reductores de velocidad;Movilidad;89;936000;1
2025;Florida Este;13. Música para el alma;Cultura;88;3200000;0
2025;Florida Este;12. Educación ambiental en tu barrio;Educación;76;3000000;0
2025;Florida Oeste;12. Sociedad de Fomento Florida Sud;Social;1199;30000000;1
2025;Florida Oeste;4. Club Unión Florida;Deporte;744;30000000;1
2025;Florida Oeste;25. Club Colegiales;Deporte;690;30000000;1
2025;Florida Oeste;7. UVAFO;Otros/Varios;611;30000000;1
2025;Florida Oeste;11. Sociedad de Fomento Hipólito Yrigoyen;Social;545;30000000;0
2025;Florida Oeste;8. Reparación de vereda;Espacio Público;454;30000000;0
2025;Florida Oeste;18. Grupo Scout Santa María Magdalena;Social;432;20000000;0
2025;Florida Oeste;3. Escuela de Educación Técnica 4 (provincial);Educación;399;30000000;0
2025;Florida Oeste;17. Sociedad de Fomento 9 de julio;Social;379;30000000;0
2025;Florida Oeste;24. Orquesta Infanto Juvenil de Vicente López;Cultura;377;4500000;0
2025;Florida Oeste;16. Voluntarias de la Maternidad Santa Rosa;Social;375;6350000;0
2025;Florida Oeste;9. Capilla San José;Social;359;30000000;0
2025;Florida Oeste;13. Escuela Primaria 14 (provincial);Educación;344;30000000;0
2025;Florida Oeste;2. Escuela Primaria 17 (provincial);Educación;318;17500000;0
2025;Florida Oeste;5. Centro de Jubilados Santa Rosa;Social;255;12500000;0
2025;Florida Oeste;10. Jardín Comunitario Las Hormiguitas;Educación;252;6000000;0
2025;Florida Oeste;22. Escuela Primaria 5 (provincial);Educación;232;15000000;0
2025;Florida Oeste;21. Jardín de Infantes 908 (provincial);Educación;225;4180000;0
2025;Florida Oeste;27. Cestos papeleros;Medio Ambiente;219;16200000;0
2025;Florida Oeste;26. Jardín de Infantes 912 (provincial);Educación;218;4850000;0
2025;Florida Oeste;15. Jardín de Infantes 905 (provincial);Educación;184;4350000;0
2025;Florida Oeste;20. Fundación ACER Vte López (Red CONIN);Social;151;25500000;0
2025;Florida Oeste;1. Punto Verde;Medio Ambiente;146;12000000;0
2025;Florida Oeste;23. Escuela Secundaria 9 (provincial);Educación;131;23500000;0
2025;Florida Oeste;19. Escuela Secundaria 12 (provincial);Educación;82;16000000;0
2025;Florida Oeste;14. La ecología comienza por casa;Medio Ambiente;45;3300000;0
2025;Florida Oeste;6. Talleres de educación del gusto;Cultura;37;4950000;0
2025;La Lucila;3. Bomberos Voluntarios de Vicente López;Seguridad;734;30000000;1
2025;La Lucila;4. Sociedad de Fomento de La Lucila;Social;266;30000000;1
2025;La Lucila;2. Escuela Primaria 16 (provincial);Educación;242;10000000;1
2025;La Lucila;7. Grupo Scouts Nuestra Señora de la Paz;Social;126;4850000;1
2025;La Lucila;5. Semáforo completo;Movilidad;73;10536000;1
2025;La Lucila;6. Reductores de velocidad y sendas peatonales;Movilidad;68;29100000;0
2025;La Lucila;1. Rotary Club La Lucila;Deporte;68;3765000;1
2025;La Lucila;8. Alimentación Saludable;Salud;57;2500000;1
2025;Munro;1. Club Union Munro;Deporte;1678;30000000;1
2025;Munro;17. Club de la Tercera Edad FFCC Belgrano;Deporte;797;30000000;1
2025;Munro;2. Sociedad de Fomento Grossville;Social;589;30000000;1
2025;Munro;8. Escuela Parroquial Stella Maris;Educación;528;30000000;1
2025;Munro;10. Centro Comunitario Virgen de Luján;Social;453;7000000;1
2025;Munro;24. Escuela María Auxiliadora;Educación;425;30000000;0
2025;Munro;27. Olivos Rugby Club;Deporte;423;30000000;0
2025;Munro;26. Capilla Virgen de los Pobres;Social;422;30000000;0
2025;Munro;12. Sociedad de Fomento y Social Munro;Social;359;30000000;0
2025;Munro;11. Escuela Especial 503 (provincial);Educación;346;12500000;1
2025;Munro;23. Grupo Scout San Jorge Mártir;Social;332;8190000;0
2025;Munro;31. Escuela de Educación Técnica 2 (provincial);Educación;327;30000000;0
2025;Munro;13. Unión Vecinal de Fomento Munro;Social;316;30000000;0
2025;Munro;4. Escuela Primaria 4 (provincial);Educación;314;30000000;0
2025;Munro;30. Escuela Especial 504 (provincial);Educación;309;7850000;0
2025;Munro;6. Agrupación de Jubilados Rivadavia;Social;307;9000000;0
2025;Munro;5. Jardín de Infantes 909 (provincial);Educación;302;5800000;0
2025;Munro;32. Centro de Jubilados y Pensionados Renacer;Social;288;14800000;0
2025;Munro;16. Grupo Scout San Ignacio de Loyola;Social;282;6750000;0
2025;Munro;3. Semáforo completo;Movilidad;237;13776000;0
2025;Munro;19. Inst Superior de Formación Técnica 77 (provincial);Educación;202;30000000;0
2025;Munro;20. Jardín de Infantes 910 (provincial);Educación;195;23600000;0
2025;Munro;25. Bebederos;Espacio Público;180;30000000;0
2025;Munro;28. Fundación Pobre de Asís;Social;180;30000000;0
2025;Munro;22. Club Industrial de Munro;Deporte;155;30000000;0
2025;Munro;18. Instituto Superior Formación Técnica 220 (provincial);Educación;154;8900000;0
2025;Munro;15. Jardín de Infantes 914 (provincial);Educación;132;5760000;0
2025;Munro;29. Reductores, rampas y senda peatonal;Movilidad;128;3624000;1
2025;Munro;14. Escuela Primaria 30 (provincial);Educación;127;16000000;0
2025;Munro;9. Percusión con señas en Munro;Otros/Varios;116;11310000;0
2025;Munro;21. Alimentación Saludable;Salud;99;3300000;0
2025;Munro;33. Sociedad de Fomento Sargento Cabral;Social;96;30000000;0
2025;Munro;7. Los Guardianes de la Tierra;Medio Ambiente;41;3240000;0
2025;Olivos;20. Club de Pescadores Olivos;Deporte;995;30000000;1
2025;Olivos;4. Centro de Veteranos de Guerra de Malvinas Vicente López;Cultura;947;30000000;1
2025;Olivos;11. Hogar Querubines;Social;763;30000000;1
2025;Olivos;32. Escuela de Educación Técnica 3 (provincial);Educación;758;30000000;1
2025;Olivos;2. Club Sarmiento;Deporte;709;30000000;0
2025;Olivos;17. CIRES Norte;Salud;709;30000000;0
2025;Olivos;5. Biblioteca Popular de Olivos;Cultura;688;30000000;0
